ID,TEXT,LABEL
783,"Still she only acts as a woman ought to act, brought up according to Rousseau's system. She can never be reproached for being masculine, or turning out of her sphere; nay, she may observe another of his grand rules, and, cautiously preserving her reputation free from spot, be reckoned a good kind of woman. Yet in what respect can she be termed good? She abstains, it is true, without any great struggle, from committing gross crimes; but how does she fulfil her duties? [SNIPPET] The day passed most pleasantly away; the morning in bustle and shopping, and the evening at one of the theatres. Elizabeth then contrived to sit by her aunt. Their first subject was her sister; and she was more grieved than astonished to hear, in reply to her minute enquiries, that though Jane always struggled to support her spirits, there were periods of dejection. It was reasonable, however, to hope, that they would not continue long. Mrs. Gardiner gave her the particulars also of Miss Bingley's visit in Gracechurch-street, and repeated conversations occurring at different times between Jane and herself, which proved that the former had, from her heart, given up the acquaintance. Mrs. Gardiner then rallied her niece on Wickham's desertion, and complimented her on bearing it so well. ""But, my dear Elizabeth,"" she added, ""what sort of girl is Miss King? I should be sorry to think our friend mercenary."" ""Pray, my dear aunt, what is the difference in matrimonial affairs, between the mercenary and the prudent motive?",0
784,"His words seemed to have an odd ring to them, and George waited tensely until he was sure that she was not shocked or angry about what he had just said. She sat silently for a moment and then she said, ""Do you think that is right for me to do, George?"" ""Sure it is! Why not? They know about you and me. [SNIPPET] Well, Bigwind, who has a telescope in his hole, told me a rocket is coming through space toward us, possibly from the third planet."" ""Oh?"" Longtree said, not particularly interested. ""I wonder if they'll look like us?"" Channeljumper wondered. ""If they're intelligent, of course they will,"" Longtree said certainly, not caring. """,0
785,"Mrs. Appleton asked. "" I hear there's a lot of trees and green. It's so barren here. I come from Chicago, myself."" ""That's the Middle West,"" the man said to her. "" You ain't no foreigner."" [SNIPPET] He hitched himself around so that he was facing her. "" I've got to understand. I've got to know why. What happened?",0
786,"We will take them away from this place and let them serve and, by God. He faltered. But the knowledge of what could be done strengthened him. Earthmen would have to come in ships to take the robots away. It would be a little while, but after all those years a little while was nothing, less than nothing. He stood there thinking of the things the robots could do, of how, in the Mapping Command alone, they would be invaluable. [SNIPPET] This was a ponderable point. But Blitt refused to be discouraged. He set various electronic engineers to work on the impasse and a solution was found. An ingenious device which tested blood electronically through the scanner—based on the different sine waves of the blood groups—saved the day. That invention was the last push Genealogy, Inc., was ever to need. It rolled on to become one of the richest and, for a long while, most exclusive corporations in the world. Yet it was still many years before Thatcher Blitt himself had time to rest.",1
787,"Now Union 5-3992 are a sickly lad and sometimes they are stricken with convulsions, when their mouth froths and their eyes turn white. But International 4-8818 are different. They are a tall, strong youth and their eyes are like fireflies, for there is laughter in their eyes. We cannot look upon International 4-8818 and not smile in answer. [SNIPPET] The trees have swallowed the ruins, and the bones under the ruins, and all the things which perished. And as we look upon the Uncharted Forest far in the night, we think of the secrets of the Unmentionable Times. And we wonder how it came to pass that these secrets were lost to the world. We have heard the legends of the great fighting, in which many men fought on one side and only a few on the other.",1
788,"""Make a landing,"" ordered Cragley. "" We can't be very far from where the C-49 fell. If there's enough of the ship left, we may be able to discover the cause of this accident."" Down through the lush vegetation, the cylinder felt its way, dropping very slowly. Finally it came to rest on a knoll. ""How far are we from the ship?"" queried the captain. [SNIPPET] If you travel with us, you will become accustomed to the sight of seeing dead, lifeless worlds as well as new and beautiful ones pulsating with life and energy. Of course, this world being your own, holds a peculiar sentimental value to you, but it is really one planet among billions."" Professor Jameson was silent. ""I wonder whether or not there are any ruins here to be found?"" queried 25X-987. ""I don't believe so,"" replied the professor. """,1
789,"The passage ended. Well, no matter; if it was not an escape route, at least it would afford cover from the weapons of the Hirlaji. Rynason dropped to the floor and rested. Mara sat beside him. “ [SNIPPET] There was a wild chance. "" Are you much of an actress, Elena?"" he whispered. ""After two years as a spy I'd better be."" Her face bore a hint of puzzlement under the tension as she looked at him. He could guess her thought—For a superman, he asks some simple-minded questions. But then what is he? Or is he only dissembling?",0
790,"cried the woman, pointing with her hand, and away we went up the right-hand road; then for a moment we caught sight of her; another bend and she was hidden again. Several times we caught glimpses, and then lost them. We scarcely seemed to gain ground upon them at all. An old road-mender was standing near a heap of stones, his shovel dropped and his hands raised. [SNIPPET] Where may I take you to, ma'am?”  “To the Paddington Station, and then if we are in good time, as I think we shall be, you shall tell me all about Mary and the children.”  We got to the station in good time, and being under shelter the lady stood a good while talking to Jerry. I found she had been Polly's mistress, and after many inquiries about her she said:  “How do you find the cab work suit you in winter?",1
791,"Thus I shall doubtless be able to render you frequent service of an inconspicuous kind. Do not forget the name of Li-loe.”  By this time the approaching sound of heavy traffic, heralded by the beating of drums, the blowing of horns and the discharge of an occasional firework, indicated the passage of some dignified official. This, declared Li-loe, could be none other than the Mandarin Shan Tien, resuming his march towards Yu-ping, and the doorkeeper prepared to join the procession at his appointed place. Kai Lung, however, remained unseen among the trees, not being desirous of obtruding himself upon Ming-shu unnecessarily. When the noise had almost died away in the distance he came forth, believing that all would by this time have passed, and approached the road. As he reached it a single chair was hurried by, its carriers striving by increased exertion to regain their fellows. It was too late for Kai Lung to retreat, whoever might be within. As it passed a curtain moved somewhat, a symmetrical hand came discreetly forth, and that which it held fell at his feet. [SNIPPET] He half turned his left shoulder toward me, exhibiting the newly healed scar of the Mahars’ branded mark.  “Then,” he continued, “as I was returning to my people I met some of them fleeing. They told me that one called Hooja the Sly One had come and seized our village, putting our people into slavery. So I hurried hither to learn the truth, and, sure enough, here I found Hooja and his wicked men living in my village, and my father’s people but slaves among them.",0
792,"It's simply marvelous, I tell you!"" Unsteadily, Chet climbed the spiral stairs leading up to the tank, clutching the handrail, chewing the gum, which fizzed and sparked in his mouth. At the top, there was a small platform. Self-consciously, he stripped, then pulled on the mask and snorkel that hung from a peg. ""Tighten the straps, boy!"" the guy who thought he was Nicola Tesla shouted, from far, far below. "" [SNIPPET] Now I can't make eye-contact with him. Now I can't seem to stand naturally, can't figure out where a not-crazy puts his hands and where a not-crazy puts his eyes. Little Chet and his mates liked to terrorize people in the lifts, play ""who farted"" and ""I'm gonna puke"" and ""I have to pee"" in loud sing-songs, just to watch the other bats squirm. The guy who thought he was Nicola Tesla thought that these games were unfunny, unsophisticated and unappetizing and little Chet stopped playing them. I squirt extra money at the babu, after he opens my windows and shows me the shitter and the vid's remote.",1
793,"Don't forget, I never said anything about it. But suppose someone—strictly unofficial, of course—let the idea percolate around the Peace Office back home."" ""Ah,"" said Murphy. "" That's why you came to see me."" Trimmer turned a look of injured innocence. "" Now, Murphy, you're a little unfair. I'm a friendly guy. Of course I don't like to see the bank lose what we've got tied up in the Sultan."" [SNIPPET] You find it to your liking?"" ""Very much so."" ""Excellent,"" said the Sultan. "" You do me honor with your presence."" Murphy waited patiently. ""I understand that you had a visitor this morning,"" said the Sultan. ""Yes. Mr. Trimmer."" ""May I inquire the nature of the conversation?""",1
794,"To this demand there is no answer—except that, having left, in the eager haste and terror of a mother’s heart, the privacy of her own boudoir, she has neglected to enthral her tiny feet in their slippers, and utterly forgotten to throw over her Venetian shoulders that drapery which is their due. What other possible reason could there have been for her so blushing?—for the glance of those wild appealing eyes?—for the unusual tumult of that throbbing bosom?—for the convulsive pressure of that trembling hand?—that hand which fell, as Mentoni turned into the palace, accidentally, upon the hand of the stranger. What reason could there have been for the low—the singularly low tone of those unmeaning words which the lady uttered hurriedly in bidding him adieu? “ Thou hast conquered,” she said, or the murmurs of the water deceived me; “thou hast conquered—one hour after sunrise—we shall meet—so let it be!”  The tumult had subsided, the lights had died away within the palace, and the stranger, whom I now recognized, stood alone upon the flags. He shook with inconceivable agitation, and his eye glanced around in search of a gondola. [SNIPPET] “Look, dear!” said Emma, in a calm voice, “the little one fell down while she was playing, and has hurt herself.”  Charles reassured her; the case was not a serious one, and he went for some sticking plaster.  Madame Bovary did not go downstairs to the dining-room; she wished to remain alone to look after the child. Then watching her sleep, the little anxiety she felt gradually wore off, and she seemed very stupid to herself, and very good to have been so worried just now at so little. Berthe, in fact, no longer sobbed.  Her breathing now imperceptibly raised the cotton covering. Big tears lay in the corner of the half-closed eyelids, through whose lashes one could see two pale sunken pupils; the plaster stuck on her cheek drew the skin obliquely.",0
795,"""But, Min,"" I said, ""they're only a couple of robots."" ""I don't care. The rules still say that only married guests can occupy the same cabin and 'guests' can be human or otherwise, can't they? Think of our reputation! [SNIPPET] Two weeks later the holiday rush to the Jovian Moons was on and our hands were too full to worry about the robot problem. We had a good season. The Io was filled up steady from June to the end of August and a couple of times we had to give a ship the No Vacancy signal on the radar. Toward the end of the season, Frank Nineteen checked in again but Min and I were too busy catering to a party of VIPs to do anything about it. """,1
796,"“Who is that king?” she asked.  And her husband replied to her then.  “That is the King of Leinster,” said he mournfully.  “Well,” said Duv Laca surprised, “is he not welcome?”  “He is welcome indeed,” said Mongan lamentably.  “Let us go out and welcome him properly,” Duv Laca suggested. [SNIPPET] Doubtless it will occur to one of your preternatural intelligence that our own system of administering justice, whereby the person who can hire the greater number of witnesses is reasonably held to be in the right, although perhaps not absolutely infallible, is in every way more convenient; but, as it is well said, “To the blind, night is as acceptable as day.”  Henceforth you will have no hesitation in letting it be known throughout Yuen-ping that these foreign barbarians do possess secret demons, in spite of their denials. Doubtless I shall presently discover others no less powerful.  With honourable distinction this person has at length grasped the essential details of the spoken language here—not sufficiently well, indeed, to make himself understood on most occasions, or even to understand others, but enough to perceive clearly when he fails to become intelligible or when they experience a like difficulty with him.",0
797,"She'll be back any minute. Let's go find a drink of water. And I've something for you to play with too."" Gently he carried her into June's bedroom. Soon he reappeared and patted Jack on the shoulder. ""Our first victory,"" he said in a broken voice. "" She's in perfect condition and sleeping naturally now. I gave her one of June's old dolls to play with."" [SNIPPET] There was one thing to do. Perhaps it was mad to try to destroy that killer whale in so narrow a space, but he was going to attempt it. It would not be so bad to join Chan, if he failed. A terrific blow struck the stern of the torpoon and spun it around dizzily. Ken made out the killer lifting its flukes for a second blow.",0
798,"It's just Kiki. I'd love to have a little dog of my very own, Mother. If you'd only let me have a little dog of my very own!"" The faint voice died away in a sick wail. The boy's eyelids closed tightly against gushing tears. Mrs. Wiley gave a short exclamation of impatience. ""Francis has the idea that a dirty mongrel would be nicer than a beautiful pedigreed dog like Kiki,"" she cried disgustedly. [SNIPPET] The trees on our landing field have learned that every so often a ship is going to land and they've got to make room for it. But now the ship is gone, and they're lurching back to their places. The younger ones are waddling faster than the big ones, though, and taking the best places, and the old grunting trees are waving their branches indignant and puffing after them mad as hell. I explain what is happening. Inspector Caldwell just stares. Then Sally comes lumbering up. I got a friendly feeling for Sally. She's pretty old—her trunk is all of three feet thick—but she always puts out a branch to shade my window in the morning, and I never let any other tree take her place.",0
799,"She means, which one of us gets him?"" Betsy, the youngest, gasped, and her mouth rounded to a startled O. Thera blinked, as though she were coming out of a daze. ""That's right,"" said Alice. "" Do we draw straws, or do we let him choose?"" ""Couldn't we wait?"" suggested Betsy timidly. "" Couldn't we wait until he gets well?"" [SNIPPET] Data poured into his sensors. His awareness was a steady thing of growing intensity now, and he fed avidly on every fragment of information that crashed at him from the strange new world into which he rushed headlong. He struggled to evaluate and file the data as rapidly as it came to him. It seemed to exceed his capacity for instantaneous evaluation to an increasing degree that began to alarm him. But driven by curiosity as he was, he could only hurry on. He burst into a huge room, a room filled with roaring, rattling sounds that meant nothing to him. Two men stood before him, making loud noises. He searched his memory, and discovered only fragments of the sounds they made filed there. His curiosity, bursting, was boundless, and for a moment he was unable to decide which thing in this expanding universe to pursue first.",0
800,"""Why, that you are right in one thing, Charles, which is, that having sent a challenge to this fellow of a vampyre, you must fight him."" ""I suspect that that is a conclusion you had from the first, uncle?"" ""Why so?"" ""Because it is an obvious and a natural one. All your doubts, and trouble, and perplexities, have been to try and find some excuse for not entertaining that opinion, and now that you really find it in vain to make it, I trust that you will accede as you first promised to do, and not seek by any means to thwart me."" ""I will not thwart you, my boy, although in my opinion you ought not to fight with a vampyre."" [SNIPPET] In many parts of Greece it is considered as a sort of punishment after death, for some heinous crime committed whilst in existence, that the deceased is not only doomed to vampyrise, but compelled to confine his infernal visitations solely to those beings he loved most while upon earth—those to whom he was bound by ties of kindred and affection.—A supposition alluded to in the ""Giaour.""  But first on earth, as Vampyre sent, Thy corse shall from its tomb be rent; Then ghastly haunt the native place, And suck the blood of all thy race; There from thy daughter, sister, wife, At midnight drain the stream of life; Yet loathe the banquet which perforce Must feed thy livid living corse, Thy victims, ere they yet expire, Shall know the demon for their sire; As cursing thee, thou cursing them, Thy flowers are withered on the stem. But one that for thy crime must fall, The youngest, best beloved of all, Shall bless thee with a father's name— That word shall wrap thy heart in flame! Yet thou must end thy task and mark Her cheek's last tinge—her eye's last spark, And the last glassy glance must view Which freezes o'er its lifeless blue; Then with unhallowed hand shall tear The tresses of her yellow hair, Of which, in life a lock when shorn Affection's fondest pledge was worn— But now is borne away by thee Memorial of thine agony! Yet with thine own best blood shall drip; Thy gnashing tooth, and haggard lip; Then stalking to thy sullen grave, Go—and with Gouls and Afrits rave, Till these in horror shrink away From spectre more accursed than they.  Mr. Southey has also introduced in his wild but beautiful poem of ""Thalaba,"" the vampyre corse of the Arabian maid Oneiza, who is represented as having returned from the grave for the purpose of tormenting him she best loved whilst in existence. But this cannot be supposed to have resulted from the sinfulness of her life, she being pourtrayed throughout the whole of the tale as a complete type of purity and innocence.",0
801,"she asked timidly. ""Yes. I felt nothing beyond a momentary giddy spell, a bit of nausea and mental stiffness. It was strange, and I have a slight headache. [SNIPPET] Transliterate them into Roman alphabet spellings and Arabic numerals, and somewhere, somebody would spot each numerical significance, as Hubert Penrose and Mort Tranter and she had done with the table of elements. And pick out all the chemistry textbooks in the Library; new words would take on meaning from contexts in which the names of elements appeared. She'd have to start studying chemistry and physics, herself— Sachiko Koremitsu peeped in through the door, then stepped inside. ""Is there anything I can do—?"" she began. "" What's happened? Something important?"" ""Important?""",0
802,"Rashid took a syrette from his vest pocket. "" Well, Read, it looks like we're in for a fight. In a few minutes Miaka Station will know we're coming. And God knows what will happen at the Game Preserve."" Read wanted to jump out of the car. He could die any minute. But he had set his life on a well-oiled track and he couldn't get off until they reached Geneva. [SNIPPET] She said it sounded like trouble and I finally quietened her down by saying I'd saddle Kate up and go have a look. I kind of thought, though I didn't tell Marthy, that somebody's house had floated away in the freshet and run aground in our back pasture. So I saddled up Kate and told Marthy to get some hot rum ready in case there was some poor soul run aground back there. And I rode Kate back to the back pasture. It was mostly uphill because the top of the pasture is on high ground, and it sloped down to the crick on the other side of the rise. Well, I reached the top of the hill and looked down. The crick were a regular river now, rushing along like Niagary. On the other side of it was a stand of timber, then the slope of Shattuck mountain.",0
803,"and to have seen his monkey-like grimaces when he learned that Honoria and I were already across the Channel!""  ""You robbed him, though——""  ""Indeed, for beginners at peculation we did not do so badly. We robbed him and his valet of everything in the coach, including their breeches. You do not mean that Pevensey has detained the poor man's wedding trousers? [SNIPPET] We had three great banquets every day for a week—every man had more than he could eat, and what was left over we threw on the floor like gentlemen. And then one day, as we saw San Huëgédos, and wanted to sail in to spend our money, the wind changed round from behind us and beat us out to sea. There was no tacking against it, and no getting into the harbour, though other ships sailed by us and anchored there. Sometimes a dead calm would fall on us, while fishing boats all around us flew before half a gale, and sometimes the wind would beat us out to sea when nothing else was moving. All day we tried, and at night we laid to and tried again the next day. And all the sailors of the other ships were spending their money in San Huëgédos and we could not come nigh it. Then we spoke horrible things against the wind and against San Huëgédos, and sailed away. ""It was just the same at Norenna. ""We kept close together now and talked in low voices.",0
804,"He was probably the finest-looking corpse since Richard the Lion-Hearted. Neither must one overlook the singing commercials. Possibly the catchiest of these, a really cute little thing, was achieved by jazzing up the Funeral March. It started gradually, and it was all so un-violent that few saw it as suicide. Teen-agers began having ""Popping-off parties"". Some of their elders protested a little, but adults were taking it up too. [SNIPPET] There was no more bleeding. "" That's something I can do fast,"" he said. "" I opened the pores, directed blood to them, then closed them again. Amos, do you believe in werewolves?"" Amos wanted to jump up and shout, ""No! You're insane!""",1
805,"I feared for you,"" and she took my hand in her own that was cold and clammy. And then, while that dreadful house stood listening about us in the early hours of this chill morning upon the edge of winter, she told me, with laconic brevity, things about Mabel that I heard as from a distance. There was nothing so unusual or tremendous in the short recital, nothing indeed I might not have already guessed for myself. It was the time and scene, the inference, too, that made it so afflicting: the idea that Mabel believed herself so utterly and hopelessly lost— beyond recovery damned. That she had loved him with so passionate a devotion that she had given her soul into his keeping, this certainly I had not divined—probably because I had never thought about it one way or the other. He had ""converted"" her, I knew, but that she had subscribed whole-heartedly to that most cruel and ugly of his dogmas—this was new to me, and came with a certain shock as I heard it. In love, of course, the weaker nature is receptive to all manner of suggestion. This man had ""suggested"" his pet brimstone lake so vividly that she had listened and believed. [SNIPPET] But the night air was chilly and the shelter poor, so out I came again, with the wailing in the shadows so close about now that I stopped, and mustering up courage called aloud:  ""Hullo, you who weep there in the dark, are you living or dead?"" And after a minute from the hollows of the empty hearths around came the sad little responsive echo:  ""Are you living or dead?"" It was very delusive and unsatisfactory, and I was wondering what to do next when a slant of warmer wind came up behind me under the mist, and immediately little tongues of blue flame blossomed without visible cause in every darksome crevice; pale flickers of miasmic light rising pallid from every lurking nook and corner in the black desolation as though a thousand lamps were lit by unseen fingers, and, knee high, floated out into the thoroughfare where they oscillated gently in airy grace, and then, forming into procession, began drifting before the tepid air towards the city centre.",0
806,"Inasmuch as only their light was visible, they were indistinguishable from stars, except by their slow motion. A hundred years ago only three hundred and fifty had been discovered; our photographic star-charts have since then shown the number recorded to exceed one thousand."" That afternoon Ayrault brought out some statistical tables he had compiled from a great number of books, and also a diagram of the comparative sizes of the planets. "" I have been not a little puzzled at the discrepancies between even the best authors,"" he said, ""scarcely any two being exactly alike, while every decade has seen accepted theories radically changed."" Saying which, he spread out the result of his labours (shown on the following pages), which the three friends then studied. - [SNIPPET] The darkened room grew darker, and after that I died. In my sleep I seemed to dream. All about were refined and heavenly flowers, while the most delightful sounds and perfumes filled the air. Gradually the vision became more distinct, and I experienced an indescribable feeling of peace and repose. I passed through fields and scenes I had never seen before, while every place was filled with an all-pervading light. Sometimes I seemed to be miles in air; countless suns and their planets shone, and dazzled my eyes, while no bird-of-paradise was as happy or free as I. Gradually it came to me that I was awake, and that it was no dream.",1
807,"The highlights shone on the strong, high arc of his nose, the ridge of his cheekbones. His fragile russet antennae swayed like wheat stalks in the wind. There were muttered complaints around her. She was being shoved, prodded. She'd hardly realized they were standing in the midst of the swarming passengers. [SNIPPET] The pommel was a ball of crystal large as a man's fist, that held within it a spark of intense brilliance. The little, blinding flame throbbed with its own force, and the sword-blade blazed with a white, cruel radiance. Ban Cruach, dead but frozen to eternal changelessness by the bitter cold, sitting here upon his cairn for a million years and warding forever the inner end of the Gates of Death, as his ancient city of Kushat warded the outer. Stark took two cautious steps closer to Ban Cruach, and felt again the shock and the flaring heat in his blood. He recoiled, satisfied.",0
808,"""I'm afraid the reintegration time of Colonel Johns is running out and he must return to his own time,"" the professor went on. The grim-faced Colonel said nothing as MacCulloch led him up to the machine. ""Goodbye, great-great-great-great-grandfather,"" Mrs. Johns-Hayes called from the platform. "" It has been so nice having you with us."" ""Goodbye, Rebecca,"" the Colonel said as he began to fade away. ""Give my regards to great-great-great-great-grandmother."" The figure in the dirty, faded blue uniform was gone but Decker and MacCulloch heard him mutter just before he disappeared altogether, ""I will, if I ever see her again!"" [SNIPPET] And soon a wave of silence washed back to them as the head of the procession turned from the Street of the Scientists, lined with its wind-ruffled oaks, to the open shining Avenue of the Sun, where no person might speak without sacrilege. The godsman raised his hands to the sun, and everyone else, entering the Avenue, bowed his head. They marched in silence, formally, humbly, until at the Street of Ward, arms clashed in salute. Here were the apartments of the honorary militia, the warders. The street ran between their dwellings and the city wall.",0
809,"He turned to the next one. At 2:30 Forester came by and the two of them made their way between the jig-saw projections of maple and mahogany to the Conference Room. Fourteen men were involved in the conference, all from operating departments. They shuffled in over a five minute period, found seats, lit cigarettes, talked and joked with one another. [SNIPPET] Lower concentrations will act more slowly. You will find that any tendency toward leprosy or cancer will have been destroyed. It will kill any existing cancer, and cure it in about one week. I have not experimented with leprosy beyond knowing that it is cured very quickly. This is an outside job. Don't annoy the passengers with questions. The gas used cannot be stopped by any material I know of. You can try it with any mask—but don't use the C-32L. It will react with the gas to kill. I would advise that you try it on an animal to convince yourselves.",0
810,"With it came an intense heat. Green opened his mouth to cry out to Amra and Paxi to cover their faces and especially their noses. Before he could do so his own open mouth was packed with dust and his nostrils were full. He began sneezing and coughing explosively, while his eyes ran tears in their efforts to wash out the dirt that caked and burned them. Clods of dirt struck him, hurled by the blast. They didn't hurt because they were so small and so fluffy. [SNIPPET] The walls and floor were composed of the smooth, cool metal. After making sure that the entire party was around the corner, he told a woman carrying some torches taken from a long house to light one. Its bright flare showed the group staring round-eyed at the large chamber in which they stood. Everywhere were bare gray metal walls and floors. No furniture of any kind. Nor a speck of dust. ""There's a doorway to another room,"" he said. "" We might as well go on in."" He took the torch from the woman and, holding a cutlass in the other, he led the way.",1
811,"I assume they have been directed at me. At no time have I talked about this to reporters, or in any way engaged in what you accuse me of. If you want my resignation from this school, you may have it."" ""Really? You think that an air of dignified innocence will undo the damage done? I am well aware of your experiments with the y wave, gentlemen—and it was on the y wave that the messages came. You may be interested to know that the number of lives lost, the property damage, the business losses due to the panic, have not yet been fully determined; but it makes the hysteria following the Fantafilm hoax very small potatoes by comparison. ""You may withdraw now, gentlemen; this affair will be discussed at greater length later, regardless of what the FBI decides. [SNIPPET] It would get rid of those stockpiles that are worrying you moles to death.” Fay grimaced noncommittally and cocked his head. “Well, then, how about a beauty mask? How about that, hey? I don’t mean one to repair a woman’s complexion, but one she’d wear all the time that’d make her look like a 17-year-old sexpot. That’d end her worries.” “Hey, that’s for me,” Daisy called from the kitchen. “ I’ll make Gusterson suffer.",0
812,"I feel helpless. Look here—"" The image of the ravine glowed across the screen in brilliant relief. The densely timbered slopes were spotted with tiny purposeful figures in the grey robes that all Fanatics affected. [SNIPPET] George tightened his fingers against his palms. He heard Gistla answer, ""Tricks?"" ""Yes."" His sister's white smile shined. "" You know, like making things disappear, things like that.""",0
813,"He passed several guarded points before the path rose steeply and he passed through the final gate into the palace itself. A Nepthalim passed him hurriedly and Damis plucked at his robe. ""I am just from outpost,"" he said. "" What news of Tubain?"" [SNIPPET] But she would not be restrained. Her surcharged heart must overflow in confidence.  “Monsieur, for what befell I am greatly at fault. This man—this Levasseur....”  He stared, incredulous in his turn. “ My God!",0
814,"McCandless brushed his mouth with his hand—probably surreptitiously removing a wad of gum, the Captain thought. "" I was wondering what you would do, sir, if the alien ship opens fire on the Josef."" ""If it wasn't against regulations, I'd issue a couple of cans of beer per man."" McCandless gaped. "" I—I don't understand you, sir."" ""If they finish off the Josef, Lieutenant, it'll save us the trouble. For my money, I'd be tickled pink if the Combine sent reinforcements and it really developed into a fracas."" McCandless turned slightly so the Captain could no longer read his face. [SNIPPET] But out of it all had come a democratic nation. And a thousand years from now, what would the Combine be? A turn of the wheel and perhaps it would be a peace-loving democracy while the United States would be the abattoir of human hopes. Who could tell? A thousand years from now the present bloodbaths and tortures and mass deaths would be history. But if the aliens won you ran the chance of there being no history at all. The wheelhouse was silent.",1
815,"""Let's find out,"" Don said. He sat down at the table and began to form squares into a question. ""Wait a minute."" Doc Bendy broke up Don's sequence. "" The amenities first. Spell out 'Greetings,' or some such things. Manners, boy."" ""Sorry."" [SNIPPET] He endured the stench—heroically. Scharpe proved to be a barrel-shaped man who was unaccountably cheerless, as if the inside structure had been carefully removed, and then replaced by sawdust, Jonas thought. Even the offer of seven kroner for a single week's stay failed to produce the delirious joy Jonas had expected. ""The money is needed,"" Scharpe said in a dour, bass voice, staring off past Jonas' left ear at the darkening sky. "" And for the money, you will be welcome. I must take your word that you are not dangerous; I can only pray that you do not betray that trust.""",0
816,"ha! ha!—and the silver. Ha!  All at once, in the midst of the laugh, he became motionless and silent as if turned into stone. He too, had a prisoner. A prisoner who must, must know the real truth. He would have to be made to speak. [SNIPPET] I entreat you to give this man your word that you will accept any arrangement my uncle may make with their chief. One word. He will want no more.”  On the site of the roadside hut there remained nothing but an enormous heap of embers, throwing afar a darkening red glow, in which Antonia’s face appeared deeply flushed with excitement. Charles Gould, with only a short hesitation, pronounced the required pledge. He was like a man who had ventured on a precipitous path with no room to turn, where the only chance of safety is to press forward. At that moment he understood it thoroughly as he looked down at Don Jose stretched out, hardly breathing, by the side of the erect Antonia, vanquished in a lifelong struggle with the powers of moral darkness, whose stagnant depths breed monstrous crimes and monstrous illusions. In a few words the emissary from Hernandez expressed his complete satisfaction.",1
817,"The car swung into a lane, its lights picking out the skeleton outlines of trees: peculiar trees—tall, gaunt, leafless. They added to Ted Graham's feeling of uneasiness. The lane dipped, ended at a low wall of a house—red brick with clerestory windows beneath overhanging eaves. The effect of the wall and a wide-beamed door they could see to the left was ultramodern. Ted Graham helped his wife out of the car, followed the Rushes to the door. ""I thought you told me it was an old house,"" he said. [SNIPPET] When it is again my turn to explore, I will search for your Liars' Club. I can see from your thoughts that it is concerned with jokes. And this is the one thing about you that we have not mastered. Other explorers have also felt baffled.",0
818,"Months passed; and during all those months I pondered the mystery of the Professor's fate, and the fate of his machines. But my fevered brain could offer no solution until I read of what was happening in Arizona; then, then....""  Milton Baxter leaned forward, his voice broke.  ""Then,"" he cried, ""then I understood! Professor Reubens had succeeded in his last experiment. [SNIPPET] So tell me again. Please."" Bristol grinned suddenly. "" Yes, dear,"" he said. He paused a moment to collect his thoughts. "" First of all, you know that there are two coexistent universes or planes, with point-to-point correspondence, but that these planes are of very different size. For every one of the infinitude of points in our Universe—which we call for convenience the 'alpha' plane—there is a single corresponding point in the smaller or 'beta' plane."" Anne pursed her lips doubtfully. """,0
819,"It is a sin of our race that the Eugenics Office should have bred out--but they have failed. It is an inborn sin for it is chiefly committed by our children before they come to comprehend the glory of being German. How else, if you do not have a Hell in your religion, can you check suicide?' ""Of course there was logic in his contention and so I gave in and made the Children's Hell. It is a gruesome doctrine, that a child who kills himself does not really die. It is the one thing in the whole book that makes me feel most intellectually unclean for writing it. But I wrote it and when the book was finished and His Majesty had signed the manuscript, for the first time in over a century we printed a bible on a German press. The press where the first run was made we named 'Old Gutenberg.'"" ""Gutenberg invented the printing press,"" explained Zimmern, fearing I might not comprehend. [SNIPPET] Then the speed of their progress leaped into a new and terrible acceleration that blotted out every tangible sensation from Blake's brain. Time and Space alike seemed to vanish as their hurtling flight sent them rocketing on for distances inconceivably vast through a bleak and appalling Nothingness, where neither sight nor sound existed. Then abruptly the speed of their flight seemed to be lessening. Sensation returned to Blake. He again heard the thin high-pitched metallic wail, now swiftly deepening to the familiar growl of rolling bass. He again noted the presence of the glowing green ribbons of the net that still encircled them. A blindingly brilliant purple mist was now closing in upon them from every direction, bringing with it a nameless and agonizing force that seemed to be shaking the very atoms in Blake's body asunder. Then they dropped swiftly down out of the purple mists, and the strange agony at once vanished.",0
